Site	Plot	SeedPile	SeedN	idseedpile	idseed	Year	Date	Daynumber	Fate	Changesincelastcheck	Note	Beechseedsperm2	MicePlotdensity	Voledensity	Understorycoverage	idplot	DouglasAPAPropPlot	BeechAPAPropPlot	SpruceAPAPropPlot	DouglasAPAPropTotalPlotandBuffer	BeechAPAPropTotalPlotandBuffer	SpruceAPAPropTotalPlotandBuffer	plottype	allspeciesbasalarea	Beechpercbasalarea	Beechabsolutebasalarea	Norwaysprucebasalarea	Douglasfirbasalarea	AD
3.0	3.1	2.0	6.0	3.12	3.126	2021.0	"2021.10.22"	1.0	"P"	"Y"	"NA"	0.0	19.3869214903887	12.75	339.0	3.1	0.9824002815954944	0.01363178189148974	1.399977600358394E-4	0.9497535889361362	0.01288539867850353	0.004065681606659383	1.0	35.2365321417436	8.56246592599494E-4	0.0301711605813905	0.030152479	32.78743619	
3.0	3.1	2.0	7.0	3.12	3.127	2021.0	"2021.10.22"	1.0	"P"	"Y"	"NA"	0.0	19.3869214903887	12.75	339.0	3.1	0.9824002815954944	0.01363178189148974	1.399977600358394E-4	0.9497535889361362	0.01288539867850353	0.004065681606659383	1.0	35.2365321417436	8.56246592599494E-4	0.0301711605813905	0.030152479	32.78743619	
3.0	3.1	2.0	8.0	3.12	3.128	2021.0	"2021.10.22"	1.0	"P"	"Y"	"NA"	0.0	19.3869214903887	12.75	339.0	3.1	0.9824002815954944	0.01363178189148974	1.399977600358394E-4	0.9497535889361362	0.01288539867850353	0.004065681606659383	1.0	35.2365321417436	8.56246592599494E-4	0.0301711605813905	0.030152479	32.78743619	
3.0	3.1	2.0	9.0	3.12	3.129	2021.0	"2021.10.22"	1.0	"P"	"Y"	"NA"	0.0	19.3869214903887	12.75	339.0	3.1	0.9824002815954944	0.01363178189148974	1.399977600358394E-4	0.9497535889361362	0.01288539867850353	0.004065681606659383	1.0	35.2365321417436	8.56246592599494E-4	0.0301711605813905	0.030152479	32.78743619	
3.0	3.1	3.0	1.0	3.13	3.131	2021.0	"2021.10.22"	1.0	"P"	"Y"	"NA"	0.0	19.3869214903887	12.75	339.0	3.1	0.9824002815954944	0.01363178189148974	1.399977600358394E-4	0.9497535889361362	0.01288539867850353	0.004065681606659383	1.0	35.2365321417436	8.56246592599494E-4	0.0301711605813905	0.030152479	32.78743619	
3.0	3.1	3.0	10.0	3.13	3.131	2021.0	"2021.10.22"	1.0	"P"	"Y"	"NA"	0.0	19.3869214903887	12.75	339.0	3.1	0.9824002815954944	0.01363178189148974	1.399977600358394E-4	0.9497535889361362	0.01288539867850353	0.004065681606659383	1.0	35.2365321417436	8.56246592599494E-4	0.0301711605813905	0.030152479	32.78743619	
3.0	3.1	3.0	2.0	3.13	3.132	2021.0	"2021.10.22"	1.0	"M"	"Y"	"NA"	0.0	19.3869214903887	12.75	339.0	3.1	0.9824002815954944	0.01363178189148974	1.399977600358394E-4	0.9497535889361362	0.01288539867850353	0.004065681606659383	1.0	35.2365321417436	8.56246592599494E-4	0.0301711605813905	0.030152479	32.78743619	
3.0	3.1	3.0	3.0	3.13	3.133	2021.0	"2021.10.22"	1.0	"P"	"Y"	"NA"	0.0	19.3869214903887	12.75	339.0	3.1	0.9824002815954944	0.01363178189148974	1.399977600358394E-4	0.9497535889361362	0.01288539867850353	0.004065681606659383	1.0	35.2365321417436	8.56246592599494E-4	0.0301711605813905	0.030152479	32.78743619	
3.0	3.1	3.0	4.0	3.13	3.134	2021.0	"2021.10.22"	1.0	"P"	"Y"	"NA"	0.0	19.3869214903887	12.75	339.0	3.1	0.9824002815954944	0.01363178189148974	1.399977600358394E-4	0.9497535889361362	0.01288539867850353	0.004065681606659383	1.0	35.2365321417436	8.56246592599494E-4	0.0301711605813905	0.030152479	32.78743619	
3.0	3.1	3.0	5.0	3.13	3.135	2021.0	"2021.10.22"	1.0	"P"	"Y"	"NA"	0.0	19.3869214903887	12.75	339.0	3.1	0.9824002815954944	0.01363178189148974	1.399977600358394E-4	0.9497535889361362	0.01288539867850353	0.004065681606659383	1.0	35.2365321417436	8.56246592599494E-4	0.0301711605813905	0.030152479	32.78743619	
3.0	3.1	3.0	6.0	3.13	3.136	2021.0	"2021.10.22"	1.0	"M"	"Y"	"NA"	0.0	19.3869214903887	12.75	339.0	3.1	0.9824002815954944	0.01363178189148974	1.399977600358394E-4	0.9497535889361362	0.01288539867850353	0.004065681606659383	1.0	35.2365321417436	8.56246592599494E-4	0.0301711605813905	0.030152479	32.78743619	
3.0	3.1	3.0	7.0	3.13	3.137	2021.0	"2021.10.22"	1.0	"M"	"Y"	"NA"	0.0	19.3869214903887	12.75	339.0	3.1	0.9824002815954944	0.01363178189148974	1.399977600358394E-4	0.9497535889361362	0.01288539867850353	0.004065681606659383	1.0	35.2365321417436	8.56246592599494E-4	0.0301711605813905	0.030152479	32.78743619	
3.0	3.1	3.0	8.0	3.13	3.138	2021.0	"2021.10.22"	1.0	"P"	"Y"	"NA"	0.0	19.3869214903887	12.75	339.0	3.1	0.9824002815954944	0.01363178189148974	1.399977600358394E-4	0.9497535889361362	0.01288539867850353	0.004065681606659383	1.0	35.2365321417436	8.56246592599494E-4	0.0301711605813905	0.030152479	32.78743619	
3.0	3.1	3.0	9.0	3.13	3.139	2021.0	"2021.10.22"	1.0	"P"	"Y"	"NA"	0.0	19.3869214903887	12.75	339.0	3.1	0.9824002815954944	0.01363178189148974	1.399977600358394E-4	0.9497535889361362	0.01288539867850353	0.004065681606659383	1.0	35.2365321417436	8.56246592599494E-4	0.0301711605813905	0.030152479	32.78743619	
3.0	3.1	1.0	1.0	3.11	3.111	2021.0	"2021.10.23"	2.0	"P"	"N"	"NA"	0.0	19.3869214903887	12.75	339.0	3.1	0.9824002815954944	0.01363178189148974	1.399977600358394E-4	0.9497535889361362	0.01288539867850353	0.004065681606659383	1.0	35.2365321417436	8.56246592599494E-4	0.0301711605813905	0.030152479	32.78743619	
3.0	3.1	1.0	10.0	3.11	3.111	2021.0	"2021.10.23"	2.0	"P"	"N"	"NA"	0.0	19.3869214903887	12.75	339.0	3.1	0.9824002815954944	0.01363178189148974	1.399977600358394E-4	0.9497535889361362	0.01288539867850353	0.004065681606659383	1.0	35.2365321417436	8.56246592599494E-4	0.0301711605813905	0.030152479	32.78743619	
3.0	3.1	1.0	2.0	3.11	3.112	2021.0	"2021.10.23"	2.0	"M"	"N"	"NA"	0.0	19.3869214903887	12.75	339.0	3.1	0.9824002815954944	0.01363178189148974	1.399977600358394E-4	0.9497535889361362	0.01288539867850353	0.004065681606659383	1.0	35.2365321417436	8.56246592599494E-4	0.0301711605813905	0.030152479	32.78743619	
3.0	3.1	1.0	3.0	3.11	3.113	2021.0	"2021.10.23"	2.0	"M"	"N"	"NA"	0.0	19.3869214903887	12.75	339.0	3.1	0.9824002815954944	0.01363178189148974	1.399977600358394E-4	0.9497535889361362	0.01288539867850353	0.004065681606659383	1.0	35.2365321417436	8.56246592599494E-4	0.0301711605813905	0.030152479	32.78743619	
3.0	3.1	1.0	4.0	3.11	3.114	2021.0	"2021.10.23"	2.0	"M"	"N"	"NA"	0.0	19.3869214903887	12.75	339.0	3.1	0.9824002815954944	0.01363178189148974	1.399977600358394E-4	0.9497535889361362	0.01288539867850353	0.004065681606659383	1.0	35.2365321417436	8.56246592599494E-4	0.0301711605813905	0.030152479	32.78743619	
3.0	3.1	1.0	5.0	3.11	3.115	2021.0	"2021.10.23"	2.0	"M"	"N"	"NA"	0.0	19.3869214903887	12.75	339.0	3.1	0.9824002815954944	0.01363178189148974	1.399977600358394E-4	0.9497535889361362	0.01288539867850353	0.004065681606659383	1.0	35.2365321417436	8.56246592599494E-4	0.0301711605813905	0.030152479	32.78743619	
3.0	3.1	1.0	6.0	3.11	3.116	2021.0	"2021.10.23"	2.0	"P"	"N"	"NA"	0.0	19.3869214903887	12.75	339.0	3.1	0.9824002815954944	0.01363178189148974	1.399977600358394E-4	0.9497535889361362	0.01288539867850353	0.004065681606659383	1.0	35.2365321417436	8.56246592599494E-4	0.0301711605813905	0.030152479	32.78743619	
3.0	3.1	1.0	7.0	3.11	3.117	2021.0	"2021.10.23"	2.0	"M"	"N"	"NA"	0.0	19.3869214903887	12.75	339.0	3.1	0.9824002815954944	0.01363178189148974	1.399977600358394E-4	0.9497535889361362	0.01288539867850353	0.004065681606659383	1.0	35.2365321417436	8.56246592599494E-4	0.0301711605813905	0.030152479	32.78743619	
3.0	3.1	1.0	8.0	3.11	3.118	2021.0	"2021.10.23"	2.0	"P"	"N"	"NA"	0.0	19.3869214903887	12.75	339.0	3.1	0.9824002815954944	0.01363178189148974	1.399977600358394E-4	0.9497535889361362	0.01288539867850353	0.004065681606659383	1.0	35.2365321417436	8.56246592599494E-4	0.0301711605813905	0.030152479	32.78743619	
3.0	3.1	1.0	9.0	3.11	3.119	2021.0	"2021.10.23"	2.0	"P"	"N"	"NA"	0.0	19.3869214903887	12.75	339.0	3.1	0.9824002815954944	0.01363178189148974	1.399977600358394E-4	0.9497535889361362	0.01288539867850353	0.004065681606659383	1.0	35.2365321417436	8.56246592599494E-4	0.0301711605813905	0.030152479	32.78743619	
3.0	3.1	2.0	1.0	3.12	3.121	2021.0	"2021.10.23"	2.0	"P"	"N"	"NA"	0.0	19.3869214903887	12.75	339.0	3.1	0.9824002815954944	0.01363178189148974	1.399977600358394E-4	0.9497535889361362	0.01288539867850353	0.004065681606659383	1.0	35.2365321417436	8.56246592599494E-4	0.0301711605813905	0.030152479	32.78743619	
3.0	3.1	2.0	10.0	3.12	3.121	2021.0	"2021.10.23"	2.0	"P"	"N"	"NA"	0.0	19.3869214903887	12.75	339.0	3.1	0.9824002815954944	0.01363178189148974	1.399977600358394E-4	0.9497535889361362	0.01288539867850353	0.004065681606659383	1.0	35.2365321417436	8.56246592599494E-4	0.0301711605813905	0.030152479	32.78743619	
3.0	3.1	2.0	2.0	3.12	3.122	2021.0	"2021.10.23"	2.0	"M"	"N"	"NA"	0.0	19.3869214903887	12.75	339.0	3.1	0.9824002815954944	0.01363178189148974	1.399977600358394E-4	0.9497535889361362	0.01288539867850353	0.004065681606659383	1.0	35.2365321417436	8.56246592599494E-4	0.0301711605813905	0.030152479	32.78743619	
3.0	3.1	2.0	3.0	3.12	3.123	2021.0	"2021.10.23"	2.0	"M"	"N"	"NA"	0.0	19.3869214903887	12.75	339.0	3.1	0.9824002815954944	0.01363178189148974	1.399977600358394E-4	0.9497535889361362	0.01288539867850353	0.004065681606659383	1.0	35.2365321417436	8.56246592599494E-4	0.0301711605813905	0.030152479	32.78743619	
3.0	3.1	2.0	4.0	3.12	3.124	2021.0	"2021.10.23"	2.0	"P"	"N"	"NA"	0.0	19.3869214903887	12.75	339.0	3.1	0.9824002815954944	0.01363178189148974	1.399977600358394E-4	0.9497535889361362	0.01288539867850353	0.004065681606659383	1.0	35.2365321417436	8.56246592599494E-4	0.0301711605813905	0.030152479	32.78743619	
3.0	3.1	2.0	5.0	3.12	3.125	2021.0	"2021.10.23"	2.0	"P"	"N"	"NA"	0.0	19.3869214903887	12.75	339.0	3.1	0.9824002815954944	0.01363178189148974	1.399977600358394E-4	0.9497535889361362	0.01288539867850353	0.004065681606659383	1.0	35.2365321417436	8.56246592599494E-4	0.0301711605813905	0.030152479	32.78743619	
3.0	3.1	2.0	6.0	3.12	3.126	2021.0	"2021.10.23"	2.0	"P"	"N"	"NA"	0.0	19.3869214903887	12.75	339.0	3.1	0.9824002815954944	0.01363178189148974	1.399977600358394E-4	0.9497535889361362	0.01288539867850353	0.004065681606659383	1.0	35.2365321417436	8.56246592599494E-4	0.0301711605813905	0.030152479	32.78743619	
3.0	3.1	2.0	7.0	3.12	3.127	2021.0	"2021.10.23"	2.0	"P"	"N"	"NA"	0.0	19.3869214903887	12.75	339.0	3.1	0.9824002815954944	0.01363178189148974	1.399977600358394E-4	0.9497535889361362	0.01288539867850353	0.004065681606659383	1.0	35.2365321417436	8.56246592599494E-4	0.0301711605813905	0.030152479	32.78743619	
3.0	3.1	2.0	8.0	3.12	3.128	2021.0	"2021.10.23"	2.0	"P"	"N"	"NA"	0.0	19.3869214903887	12.75	339.0	3.1	0.9824002815954944	0.01363178189148974	1.399977600358394E-4	0.9497535889361362	0.01288539867850353	0.004065681606659383	1.0	35.2365321417436	8.56246592599494E-4	0.0301711605813905	0.030152479	32.78743619	
3.0	3.1	2.0	9.0	3.12	3.129	2021.0	"2021.10.23"	2.0	"P"	"N"	"NA"	0.0	19.3869214903887	12.75	339.0	3.1	0.9824002815954944	0.01363178189148974	1.399977600358394E-4	0.9497535889361362	0.01288539867850353	0.004065681606659383	1.0	35.2365321417436	8.56246592599494E-4	0.0301711605813905	0.030152479	32.78743619	
3.0	3.1	3.0	1.0	3.13	3.131	2021.0	"2021.10.23"	2.0	"P"	"N"	"NA"	0.0	19.3869214903887	12.75	339.0	3.1	0.9824002815954944	0.01363178189148974	1.399977600358394E-4	0.9497535889361362	0.01288539867850353	0.004065681606659383	1.0	35.2365321417436	8.56246592599494E-4	0.0301711605813905	0.030152479	32.78743619	
3.0	3.1	3.0	10.0	3.13	3.131	2021.0	"2021.10.23"	2.0	"P"	"N"	"NA"	0.0	19.3869214903887	12.75	339.0	3.1	0.9824002815954944	0.01363178189148974	1.399977600358394E-4	0.9497535889361362	0.01288539867850353	0.004065681606659383	1.0	35.2365321417436	8.56246592599494E-4	0.0301711605813905	0.030152479	32.78743619	
3.0	3.1	3.0	2.0	3.13	3.132	2021.0	"2021.10.23"	2.0	"M"	"N"	"NA"	0.0	19.3869214903887	12.75	339.0	3.1	0.9824002815954944	0.01363178189148974	1.399977600358394E-4	0.9497535889361362	0.01288539867850353	0.004065681606659383	1.0	35.2365321417436	8.56246592599494E-4	0.0301711605813905	0.030152479	32.78743619	
3.0	3.1	3.0	3.0	3.13	3.133	2021.0	"2021.10.23"	2.0	"P"	"N"	"NA"	0.0	19.3869214903887	12.75	339.0	3.1	0.9824002815954944	0.01363178189148974	1.399977600358394E-4	0.9497535889361362	0.01288539867850353	0.004065681606659383	1.0	35.2365321417436	8.56246592599494E-4	0.0301711605813905	0.030152479	32.78743619	
3.0	3.1	3.0	4.0	3.13	3.134	2021.0	"2021.10.23"	2.0	"P"	"N"	"NA"	0.0	19.3869214903887	12.75	339.0	3.1	0.9824002815954944	0.01363178189148974	1.399977600358394E-4	0.9497535889361362	0.01288539867850353	0.004065681606659383	1.0	35.2365321417436	8.56246592599494E-4	0.0301711605813905	0.030152479	32.78743619	
3.0	3.1	3.0	5.0	3.13	3.135	2021.0	"2021.10.23"	2.0	"P"	"N"	"NA"	0.0	19.3869214903887	12.75	339.0	3.1	0.9824002815954944	0.01363178189148974	1.399977600358394E-4	0.9497535889361362	0.01288539867850353	0.004065681606659383	1.0	35.2365321417436	8.56246592599494E-4	0.0301711605813905	0.030152479	32.78743619	
3.0	3.1	3.0	6.0	3.13	3.136	2021.0	"2021.10.23"	2.0	"M"	"N"	"NA"	0.0	19.3869214903887	12.75	339.0	3.1	0.9824002815954944	0.01363178189148974	1.399977600358394E-4	0.9497535889361362	0.01288539867850353	0.004065681606659383	1.0	35.2365321417436	8.56246592599494E-4	0.0301711605813905	0.030152479	32.78743619	
3.0	3.1	3.0	7.0	3.13	3.137	2021.0	"2021.10.23"	2.0	"M"	"N"	"NA"	0.0	19.3869214903887	12.75	339.0	3.1	0.9824002815954944	0.01363178189148974	1.399977600358394E-4	0.9497535889361362	0.01288539867850353	0.004065681606659383	1.0	35.2365321417436	8.56246592599494E-4	0.0301711605813905	0.030152479	32.78743619	
3.0	3.1	3.0	8.0	3.13	3.138	2021.0	"2021.10.23"	2.0	"P"	"N"	"NA"	0.0	19.3869214903887	12.75	339.0	3.1	0.9824002815954944	0.01363178189148974	1.399977600358394E-4	0.9497535889361362	0.01288539867850353	0.004065681606659383	1.0	35.2365321417436	8.56246592599494E-4	0.0301711605813905	0.030152479	32.78743619	
3.0	3.1	3.0	9.0	3.13	3.139	2021.0	"2021.10.23"	2.0	"P"	"N"	"NA"	0.0	19.3869214903887	12.75	339.0	3.1	0.9824002815954944	0.01363178189148974	1.399977600358394E-4	0.9497535889361362	0.01288539867850353	0.004065681606659383	1.0	35.2365321417436	8.56246592599494E-4	0.0301711605813905	0.030152479	32.78743619	
3.0	3.1	1.0	1.0	3.11	3.111	2021.0	"2021.10.25"	4.0	"P"	"N"	"NA"	0.0	19.3869214903887	12.75	339.0	3.1	0.9824002815954944	0.01363178189148974	1.399977600358394E-4	0.9497535889361362	0.01288539867850353	0.004065681606659383	1.0	35.2365321417436	8.56246592599494E-4	0.0301711605813905	0.030152479	32.78743619	
3.0	3.1	1.0	10.0	3.11	3.111	2021.0	"2021.10.25"	4.0	"P"	"N"	"NA"	0.0	19.3869214903887	12.75	339.0	3.1	0.9824002815954944	0.01363178189148974	1.399977600358394E-4	0.9497535889361362	0.01288539867850353	0.004065681606659383	1.0	35.2365321417436	8.56246592599494E-4	0.0301711605813905	0.030152479	32.78743619	
3.0	3.1	1.0	2.0	3.11	3.112	2021.0	"2021.10.25"	4.0	"M"	"N"	"NA"	0.0	19.3869214903887	12.75	339.0	3.1	0.9824002815954944	0.01363178189148974	1.399977600358394E-4	0.9497535889361362	0.01288539867850353	0.004065681606659383	1.0	35.2365321417436	8.56246592599494E-4	0.0301711605813905	0.030152479	32.78743619	
3.0	3.1	1.0	3.0	3.11	3.113	2021.0	"2021.10.25"	4.0	"M"	"N"	"NA"	0.0	19.3869214903887	12.75	339.0	3.1	0.9824002815954944	0.01363178189148974	1.399977600358394E-4	0.9497535889361362	0.01288539867850353	0.004065681606659383	1.0	35.2365321417436	8.56246592599494E-4	0.0301711605813905	0.030152479	32.78743619	
3.0	3.1	1.0	4.0	3.11	3.114	2021.0	"2021.10.25"	4.0	"M"	"N"	"NA"	0.0	19.3869214903887	12.75	339.0	3.1	0.9824002815954944	0.01363178189148974	1.399977600358394E-4	0.9497535889361362	0.01288539867850353	0.004065681606659383	1.0	35.2365321417436	8.56246592599494E-4	0.0301711605813905	0.030152479	32.78743619	
3.0	3.1	1.0	5.0	3.11	3.115	2021.0	"2021.10.25"	4.0	"M"	"N"	"NA"	0.0	19.3869214903887	12.75	339.0	3.1	0.9824002815954944	0.01363178189148974	1.399977600358394E-4	0.9497535889361362	0.01288539867850353	0.004065681606659383	1.0	35.2365321417436	8.56246592599494E-4	0.0301711605813905	0.030152479	32.78743619	
3.0	3.1	1.0	6.0	3.11	3.116	2021.0	"2021.10.25"	4.0	"P"	"N"	"NA"	0.0	19.3869214903887	12.75	339.0	3.1	0.9824002815954944	0.01363178189148974	1.399977600358394E-4	0.9497535889361362	0.01288539867850353	0.004065681606659383	1.0	35.2365321417436	8.56246592599494E-4	0.0301711605813905	0.030152479	32.78743619	
3.0	3.1	1.0	7.0	3.11	3.117	2021.0	"2021.10.25"	4.0	"M"	"N"	"NA"	0.0	19.3869214903887	12.75	339.0	3.1	0.9824002815954944	0.01363178189148974	1.399977600358394E-4	0.9497535889361362	0.01288539867850353	0.004065681606659383	1.0	35.2365321417436	8.56246592599494E-4	0.0301711605813905	0.030152479	32.78743619	
3.0	3.1	1.0	8.0	3.11	3.118	2021.0	"2021.10.25"	4.0	"P"	"N"	"NA"	0.0	19.3869214903887	12.75	339.0	3.1	0.9824002815954944	0.01363178189148974	1.399977600358394E-4	0.9497535889361362	0.01288539867850353	0.004065681606659383	1.0	35.2365321417436	8.56246592599494E-4	0.0301711605813905	0.030152479	32.78743619	
3.0	3.1	1.0	9.0	3.11	3.119	2021.0	"2021.10.25"	4.0	"P"	"N"	"NA"	0.0	19.3869214903887	12.75	339.0	3.1	0.9824002815954944	0.01363178189148974	1.399977600358394E-4	0.9497535889361362	0.01288539867850353	0.004065681606659383	1.0	35.2365321417436	8.56246592599494E-4	0.0301711605813905	0.030152479	32.78743619	
3.0	3.1	2.0	1.0	3.12	3.121	2021.0	"2021.10.25"	4.0	"P"	"N"	"NA"	0.0	19.3869214903887	12.75	339.0	3.1	0.9824002815954944	0.01363178189148974	1.399977600358394E-4	0.9497535889361362	0.01288539867850353	0.004065681606659383	1.0	35.2365321417436	8.56246592599494E-4	0.0301711605813905	0.030152479	32.78743619	
3.0	3.1	2.0	10.0	3.12	3.121	2021.0	"2021.10.25"	4.0	"P"	"N"	"NA"	0.0	19.3869214903887	12.75	339.0	3.1	0.9824002815954944	0.01363178189148974	1.399977600358394E-4	0.9497535889361362	0.01288539867850353	0.004065681606659383	1.0	35.2365321417436	8.56246592599494E-4	0.0301711605813905	0.030152479	32.78743619	
3.0	3.1	2.0	2.0	3.12	3.122	2021.0	"2021.10.25"	4.0	"M"	"N"	"NA"	0.0	19.3869214903887	12.75	339.0	3.1	0.9824002815954944	0.01363178189148974	1.399977600358394E-4	0.9497535889361362	0.01288539867850353	0.004065681606659383	1.0	35.2365321417436	8.56246592599494E-4	0.0301711605813905	0.030152479	32.78743619	
3.0	3.1	2.0	3.0	3.12	3.123	2021.0	"2021.10.25"	4.0	"M"	"N"	"NA"	0.0	19.3869214903887	12.75	339.0	3.1	0.9824002815954944	0.01363178189148974	1.399977600358394E-4	0.9497535889361362	0.01288539867850353	0.004065681606659383	1.0	35.2365321417436	8.56246592599494E-4	0.0301711605813905	0.030152479	32.78743619	
